0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
0.0 0.040000 0.030000 0.100000 0.600000 22.400000 40.000000 1.1e-9 0.0 0.0 0.0
